provincia_id,provincia_nombre,departamento_id,departamento_nombre,anio,mes_nombre,codigo_delito_sat_prop,nombre_delito_sat_prop,cantidad_hechos,cantidad_hechos_inc_conocido,cantidad_hechos_inc_desconocido,cantidad_hechos_lugar_via_publ,cantidad_hechos_lugar_establec,cantidad_hechos_lugar_dom_part,cantidad_hechos_lugar_sd,cantidad_hechos_arma_de_fuego,cantidad_hechos_arma_otra,cantidad_hechos_arma_sin_arma,cantidad_hechos_arma_sd,cantidad_hechos_origen_denuncia,cantidad_hechos_origen_intervenc,cantidad_hechos_origen_orden_jud,cantidad_hechos_origen_otro,cant_hechos_agrav_por_lesiones,cant_hechos_agrav_sin_lesiones,cantidad_inculpados,cantidad_inculpados_sexo_masc,cantidad_inculpados_sexo_fem,cantidad_inculpados_sexo_sd,cantidad_inculpados_edad_0_15,cantidad_inculpados_edad_16_17,cantidad_inculpados_edad_mas_18,cantidad_inculpados_edad_sd,trimestre,población total,ocupados con ingresos,poblacion_por_departamento,mes,cba-linea de indigencia,inversa del coeficiente de engel,cba-linea de pobreza,nivel general,alimentos y bebidas no alcohólicas,bebidas alcohólicas y tabaco,prendas de vestir y calzado,"vivienda, agua, electricidad y otros combustibles",equipamiento y mantenimiento del hogar,salud,transporte,comunicación,recreación y cultura,educación,restaurantes y hoteles,bienes y servicios varios,impuesto_total,impuesto ingresos brutos,convenio multilateral,impuesto de sellos,impuesto inmobiliario
94,Tierra del Fuego,94007,Río Grande,2020,Julio,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94007,Río Grande,2020,Julio,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94007,Río Grande,2020,Julio,3,Robos (excluir de automotores bancos y motocicletas),29,9,20,5,2,22,0,1,1,27,0,20,9,0,0,0,0,12,11,1,0,0,0,12,0,3er trimestre,165348,55104,95889,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94007,Río Grande,2020,Julio,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94014,Ushuaia,2020,Julio,6,Extorsiones,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94014,Ushuaia,2020,Julio,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94014,Ushuaia,2020,Julio,1,Hurtos (excluir de automotores),24,8,16,4,8,12,0,0,0,24,0,24,0,0,0,0,0,8,7,1,0,0,0,7,1,3er trimestre,165348,55104,77260,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94014,Ushuaia,2020,Julio,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94014,Ushuaia,2020,Julio,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94014,Ushuaia,2020,Julio,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94014,Ushuaia,2020,Julio,3,Robos (excluir de automotores bancos y motocicletas),3,1,2,1,0,2,0,0,0,3,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,3er trimestre,165348,55104,77260,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94014,Ushuaia,2020,Julio,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,7,6109.28,2.76,16861.61,328.13,323.91,282.22,286.48,348.42,344.11,369.83,369.51,330.0,333.07,268.31,289.22,334.0,1221349195.0,131832552.0,353566402.0,34941073.0,14478.0
94,Tierra del Fuego,94007,Río Grande,2020,Agosto,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94007,Río Grande,2020,Agosto,2,Hurto de automotores,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94007,Río Grande,2020,Agosto,1,Hurtos (excluir de automotores),28,5,23,8,6,14,0,0,0,28,0,27,1,0,0,0,0,8,7,1,0,0,0,7,1,3er trimestre,165348,55104,95889,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94007,Río Grande,2020,Agosto,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94007,Río Grande,2020,Agosto,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94007,Río Grande,2020,Agosto,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94007,Río Grande,2020,Agosto,3,Robos (excluir de automotores bancos y motocicletas),22,2,20,5,4,13,0,0,0,22,0,22,0,0,0,0,0,2,2,0,0,0,0,2,0,3er trimestre,165348,55104,95889,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94007,Río Grande,2020,Agosto,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94014,Ushuaia,2020,Agosto,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94014,Ushuaia,2020,Agosto,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94014,Ushuaia,2020,Agosto,1,Hurtos (excluir de automotores),27,10,17,10,3,14,0,0,0,27,0,25,2,0,0,0,0,11,6,5,0,2,0,9,0,3er trimestre,165348,55104,77260,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94014,Ushuaia,2020,Agosto,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94014,Ushuaia,2020,Agosto,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94014,Ushuaia,2020,Agosto,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94014,Ushuaia,2020,Agosto,3,Robos (excluir de automotores bancos y motocicletas),3,1,2,1,0,2,0,0,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,3er trimestre,165348,55104,77260,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94014,Ushuaia,2020,Agosto,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,8,6291.56,2.75,17301.79,337.68,335.17,285.23,293.3,353.31,359.55,377.86,382.33,329.93,350.61,268.29,294.41,341.31,1328463394.0,109361035.0,419963671.0,44778762.0,16366.0
94,Tierra del Fuego,94007,Río Grande,2020,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94007,Río Grande,2020,Septiembre,2,Hurto de automotores,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3er trimestre,165348,55104,95889,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94007,Río Grande,2020,Septiembre,1,Hurtos (excluir de automotores),37,6,31,9,1,27,0,0,0,37,0,33,4,0,0,0,0,6,5,1,0,0,1,5,0,3er trimestre,165348,55104,95889,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94007,Río Grande,2020,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94007,Río Grande,2020,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94007,Río Grande,2020,Septiembre,8,Robo de motocicletas,2,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94007,Río Grande,2020,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),16,3,13,1,1,14,0,0,0,16,0,16,0,0,0,0,0,3,3,0,0,0,1,2,0,3er trimestre,165348,55104,95889,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94007,Río Grande,2020,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,95889,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94014,Ushuaia,2020,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94014,Ushuaia,2020,Septiembre,2,Hurto de automotores,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3er trimestre,165348,55104,77260,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94014,Ushuaia,2020,Septiembre,1,Hurtos (excluir de automotores),14,6,8,1,1,12,0,0,0,14,0,14,0,0,0,0,0,6,4,2,0,0,0,6,0,3er trimestre,165348,55104,77260,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94014,Ushuaia,2020,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94014,Ushuaia,2020,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94014,Ushuaia,2020,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94014,Ushuaia,2020,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94014,Ushuaia,2020,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,165348,55104,77260,9,6521.04,2.76,17998.07,345.35,343.92,297.0,302.04,358.53,366.11,393.27,396.46,331.22,349.94,266.44,295.94,344.45,1238006485.0,119671251.0,407064440.0,31794263.0,20472.0
94,Tierra del Fuego,94007,Río Grande,2020,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94007,Río Grande,2020,Octubre,2,Hurto de automotores,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94007,Río Grande,2020,Octubre,1,Hurtos (excluir de automotores),36,7,29,6,4,26,0,0,0,36,0,35,1,0,0,0,0,7,6,1,0,0,0,7,0,4to trimestre,166252,63887,95889,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94007,Río Grande,2020,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94007,Río Grande,2020,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94007,Río Grande,2020,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94007,Río Grande,2020,Octubre,3,Robos (excluir de automotores bancos y motocicletas),12,0,12,2,1,9,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94007,Río Grande,2020,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94014,Ushuaia,2020,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,77260,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94014,Ushuaia,2020,Octubre,2,Hurto de automotores,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,77260,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94014,Ushuaia,2020,Octubre,1,Hurtos (excluir de automotores),13,7,6,1,2,10,0,0,0,13,0,13,0,0,0,0,0,7,6,1,0,1,0,6,0,4to trimestre,166252,63887,77260,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94014,Ushuaia,2020,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,77260,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94014,Ushuaia,2020,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,77260,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94014,Ushuaia,2020,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,77260,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94014,Ushuaia,2020,Octubre,3,Robos (excluir de automotores bancos y motocicletas),6,1,5,0,1,5,0,0,0,6,0,6,0,0,0,0,0,1,1,0,0,0,0,1,0,4to trimestre,166252,63887,77260,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94014,Ushuaia,2020,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,77260,10,6985.63,2.73,19070.77,357.3,360.18,298.8,315.5,367.95,380.71,407.23,409.52,332.27,360.52,266.21,302.26,350.45,1359190426.0,124507299.0,386771405.0,53007145.0,0.0
94,Tierra del Fuego,94007,Río Grande,2020,Noviembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,11,7258.73,2.73,19816.33,367.74,371.26,309.92,330.72,376.72,395.84,418.78,422.3,331.74,365.17,266.81,309.0,356.62,1455858236.0,147953755.0,444606941.0,46056077.0,2007654.0
94,Tierra del Fuego,94007,Río Grande,2020,Noviembre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,11,7258.73,2.73,19816.33,367.74,371.26,309.92,330.72,376.72,395.84,418.78,422.3,331.74,365.17,266.81,309.0,356.62,1455858236.0,147953755.0,444606941.0,46056077.0,2007654.0
94,Tierra del Fuego,94007,Río Grande,2020,Noviembre,1,Hurtos (excluir de automotores),38,8,30,5,0,33,0,0,0,38,0,38,0,0,0,0,0,10,9,1,0,0,0,10,0,4to trimestre,166252,63887,95889,11,7258.73,2.73,19816.33,367.74,371.26,309.92,330.72,376.72,395.84,418.78,422.3,331.74,365.17,266.81,309.0,356.62,1455858236.0,147953755.0,444606941.0,46056077.0,2007654.0
94,Tierra del Fuego,94007,Río Grande,2020,Noviembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,166252,63887,95889,11,7258.73,2.73,19816.33,367.74,371.26,309.92,330.72,376.72,395.84,418.78,422.3,331.74,365.17,266.81,309.0,356.62,1455858236.0,147953755.0,444606941.0,46056077.0,2007654.0
