provincia_id,provincia_nombre,departamento_id,departamento_nombre,anio,mes_2,codigo_delito_sat_prop,nombre_delito_sat_prop,cantidad_hechos,cantidad_hechos_inc_conocido,cantidad_hechos_inc_desconocido,cantidad_hechos_lugar_via_publ,cantidad_hechos_lugar_establec,cantidad_hechos_lugar_dom_part,cantidad_hechos_lugar_sd,cantidad_hechos_arma_de_fuego,cantidad_hechos_arma_otra,cantidad_hechos_arma_sin_arma,cantidad_hechos_arma_sd,cantidad_hechos_origen_denuncia,cantidad_hechos_origen_intervenc,cantidad_hechos_origen_orden_jud,cantidad_hechos_origen_otro,cant_hechos_agrav_por_lesiones,cant_hechos_agrav_sin_lesiones,cantidad_inculpados,cantidad_inculpados_sexo_masc,cantidad_inculpados_sexo_fem,cantidad_inculpados_sexo_sd,cantidad_inculpados_edad_0_15,cantidad_inculpados_edad_16_17,cantidad_inculpados_edad_mas_18,cantidad_inculpados_edad_sd,Trimestre,Población total,Ocupados con ingresos,poblacion_por_departamento,mes,CBA-Linea de Indigencia,inversa del coeficiente de Engel,CBA-Linea de pobreza,Nivel general,Alimentos y bebidas no alcohólicas,Bebidas alcohólicas y tabaco,Prendas de vestir y calzado,"Vivienda, agua, electricidad y otros combustibles",Equipamiento y mantenimiento del hogar,Salud,Transporte,Comunicación,Recreación y cultura,Educación,Restaurantes y hoteles,Bienes y servicios varios,Total,Impuesto ingresos brutos,Convenio multilateral,Impuesto de sellos,Impuesto inmobiliario
94,Tierra del Fuego,94014,Ushuaia,2018,Noviembre,3,Robos (excluir de automotores bancos y motocicletas),9,4,5,4,4,1,0,0,0,9,0,8,1,0,0,0,0,8,7,1,0,0,0,8,0,4to trimestre,158763,61074,73541.0,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94014,Ushuaia,2018,Noviembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,73541.0,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Noviembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Noviembre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Noviembre,1,Hurtos (excluir de automotores),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Noviembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Noviembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Noviembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Noviembre,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Noviembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,11,3387.27,2.82,9552.1014,181.1502,174.5048,155.6366,146.6829,233.0847,177.113,184.3437,210.2431,171.2789,176.0567,164.7983,164.9491,180.8183,"967,082,387","93,003,852","260,428,257","28,364,291","2,106,738"
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,91133.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,91133.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,1,Hurtos (excluir de automotores),67,17,50,15,11,41,0,0,0,67,0,50,17,0,0,0,0,17,15,2,0,1,4,12,0,4to trimestre,158763,61074,91133.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,91133.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,91133.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,91133.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,3,Robos (excluir de automotores bancos y motocicletas),38,5,33,7,4,27,0,2,1,35,0,24,14,0,0,0,0,8,8,0,0,0,0,8,0,4to trimestre,158763,61074,91133.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,91133.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,73541.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,2,Hurto de automotores,3,0,3,2,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,73541.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,1,Hurtos (excluir de automotores),22,10,12,7,5,10,0,0,0,22,0,18,4,0,0,0,0,11,8,3,0,0,0,11,0,4to trimestre,158763,61074,73541.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,73541.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,73541.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,73541.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,3,Robos (excluir de automotores bancos y motocicletas),8,1,7,1,3,4,0,0,0,8,0,4,4,0,0,0,0,2,2,0,0,0,0,2,0,4to trimestre,158763,61074,73541.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,73541.0,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,1,Hurtos (excluir de automotores),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,158763,61074,,10,3242.01,2.82,9142.4682,173.8678,166.211,148.0798,140.5762,222.3365,168.9205,170.8997,205.6491,167.362,171.4655,164.2507,160.5205,169.9279,"975,928,622","95,882,787","268,214,412","28,331,905","58,985"
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,91133.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,2,Hurto de automotores,2,0,2,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,91133.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,1,Hurtos (excluir de automotores),57,18,39,9,7,41,0,0,0,57,0,47,10,0,0,0,0,22,22,0,0,3,0,6,13,3er trimestre,157720,60798,91133.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,91133.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,91133.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,91133.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),68,7,61,12,4,52,0,0,0,68,0,61,7,0,0,0,0,9,8,1,0,1,0,4,4,3er trimestre,157720,60798,91133.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,91133.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,73541.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,2,Hurto de automotores,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3er trimestre,157720,60798,73541.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,1,Hurtos (excluir de automotores),24,12,12,4,6,12,2,0,0,24,0,24,0,0,0,0,0,15,13,2,0,0,0,15,0,3er trimestre,157720,60798,73541.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,73541.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,73541.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,73541.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),2,0,2,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,73541.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,73541.0,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,1,Hurtos (excluir de automotores),1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,157720,60798,,9,3015.31,2.83,8533.3273,164.3327,157.1099,145.6936,134.8023,202.4343,161.4542,163.4901,190.5553,165.2684,163.6524,163.5234,154.6773,158.9233,"992,193,481","94,762,046","285,347,328","25,797,728","2,863"
94,Tierra del Fuego,94007,Río Grande,2019,Abril,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,160663,63440,93507.0,4,3906.06,2.83,11054.15,213.0509,208.5937,176.7706,169.7424,270.5053,205.7215,220.3908,241.7669,217.3602,203.5474,209.8293,194.4282,217.6734,"986,138,252","98,013,494","277,864,146","30,914,418","39,242"
