provincia_id,provincia_nombre,departamento_id,departamento_nombre,anio,mes,codigo_delito_sat_prop,nombre_delito_sat_prop,cantidad_hechos,cantidad_hechos_inc_conocido,cantidad_hechos_inc_desconocido,cantidad_hechos_lugar_via_publ,cantidad_hechos_lugar_establec,cantidad_hechos_lugar_dom_part,cantidad_hechos_lugar_sd,cantidad_hechos_arma_de_fuego,cantidad_hechos_arma_otra,cantidad_hechos_arma_sin_arma,cantidad_hechos_arma_sd,cantidad_hechos_origen_denuncia,cantidad_hechos_origen_intervenc,cantidad_hechos_origen_orden_jud,cantidad_hechos_origen_otro,cant_hechos_agrav_por_lesiones,cant_hechos_agrav_sin_lesiones,cantidad_inculpados,cantidad_inculpados_sexo_masc,cantidad_inculpados_sexo_fem,cantidad_inculpados_sexo_sd,cantidad_inculpados_edad_0_15,cantidad_inculpados_edad_16_17,cantidad_inculpados_edad_mas_18,cantidad_inculpados_edad_sd
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,1,Hurtos (excluir de automotores),67,17,50,15,11,41,0,0,0,67,0,50,17,0,0,0,0,17,15,2,0,1,4,12,0
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,3,Robos (excluir de automotores bancos y motocicletas),38,5,33,7,4,27,0,2,1,35,0,24,14,0,0,0,0,8,8,0,0,0,0,8,0
94,Tierra del Fuego,94007,Río Grande,2018,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,2,Hurto de automotores,3,0,3,2,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,1,Hurtos (excluir de automotores),22,10,12,7,5,10,0,0,0,22,0,18,4,0,0,0,0,11,8,3,0,0,0,11,0
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,3,Robos (excluir de automotores bancos y motocicletas),8,1,7,1,3,4,0,0,0,8,0,4,4,0,0,0,0,2,2,0,0,0,0,2,0
94,Tierra del Fuego,94014,Ushuaia,2018,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,1,Hurtos (excluir de automotores),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,2,Hurto de automotores,2,0,2,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,1,Hurtos (excluir de automotores),57,18,39,9,7,41,0,0,0,57,0,47,10,0,0,0,0,22,22,0,0,3,0,6,13
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),68,7,61,12,4,52,0,0,0,68,0,61,7,0,0,0,0,9,8,1,0,1,0,4,4
94,Tierra del Fuego,94007,Río Grande,2018,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,2,Hurto de automotores,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,1,Hurtos (excluir de automotores),24,12,12,4,6,12,2,0,0,24,0,24,0,0,0,0,0,15,13,2,0,0,0,15,0
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),2,0,2,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2018,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,1,Hurtos (excluir de automotores),1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2018,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Abril,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Abril,2,Hurto de automotores,2,1,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,2,1,1,0,0,0,2,0
94,Tierra del Fuego,94007,Río Grande,2019,Abril,1,Hurtos (excluir de automotores),52,15,37,16,10,26,0,0,0,52,0,52,0,0,0,0,0,18,13,5,0,0,2,16,0
94,Tierra del Fuego,94007,Río Grande,2019,Abril,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Abril,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Abril,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Abril,3,Robos (excluir de automotores bancos y motocicletas),53,13,40,23,2,28,0,0,0,53,0,53,0,0,0,0,0,13,13,0,0,0,0,13,0
94,Tierra del Fuego,94007,Río Grande,2019,Abril,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Abril,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Abril,2,Hurto de automotores,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Abril,1,Hurtos (excluir de automotores),23,11,12,7,4,11,1,0,0,23,0,23,0,0,0,0,0,11,8,3,0,0,0,11,0
94,Tierra del Fuego,94014,Ushuaia,2019,Abril,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Abril,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Abril,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Abril,3,Robos (excluir de automotores bancos y motocicletas),13,1,12,4,3,5,1,0,0,13,0,8,5,0,0,0,0,1,1,0,0,0,0,1,0
94,Tierra del Fuego,94014,Ushuaia,2019,Abril,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Abril,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Abril,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Abril,1,Hurtos (excluir de automotores),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Abril,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Abril,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Abril,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Abril,3,Robos (excluir de automotores bancos y motocicletas),1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Abril,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Agosto,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Agosto,2,Hurto de automotores,3,1,2,0,0,3,0,0,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0
94,Tierra del Fuego,94007,Río Grande,2019,Agosto,1,Hurtos (excluir de automotores),58,12,46,20,7,31,0,0,0,58,0,39,19,0,0,0,0,13,9,4,0,0,2,11,0
94,Tierra del Fuego,94007,Río Grande,2019,Agosto,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Agosto,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Agosto,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Agosto,3,Robos (excluir de automotores bancos y motocicletas),56,8,48,9,5,42,0,0,2,54,0,42,14,0,0,0,0,12,10,2,0,0,0,12,0
94,Tierra del Fuego,94007,Río Grande,2019,Agosto,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Agosto,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Agosto,2,Hurto de automotores,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Agosto,1,Hurtos (excluir de automotores),30,9,21,7,4,19,0,0,0,30,0,29,1,0,0,0,0,9,8,1,0,1,0,8,0
94,Tierra del Fuego,94014,Ushuaia,2019,Agosto,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Agosto,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Agosto,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Agosto,3,Robos (excluir de automotores bancos y motocicletas),13,2,11,3,1,9,0,0,0,13,0,12,1,0,0,0,0,2,1,1,0,0,0,2,0
94,Tierra del Fuego,94014,Ushuaia,2019,Agosto,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Agosto,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Agosto,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Agosto,1,Hurtos (excluir de automotores),1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Agosto,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Agosto,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Agosto,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Agosto,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Agosto,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Diciembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Diciembre,2,Hurto de automotores,2,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Diciembre,1,Hurtos (excluir de automotores),67,18,49,9,9,49,0,0,0,67,0,65,2,0,0,0,0,19,14,5,0,3,2,14,0
94,Tierra del Fuego,94007,Río Grande,2019,Diciembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Diciembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Diciembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Diciembre,3,Robos (excluir de automotores bancos y motocicletas),51,3,48,9,2,40,0,1,0,50,0,51,0,0,0,0,0,5,5,0,0,0,0,5,0
94,Tierra del Fuego,94007,Río Grande,2019,Diciembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Diciembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Diciembre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Diciembre,1,Hurtos (excluir de automotores),33,11,22,8,10,15,0,0,0,33,0,32,1,0,0,0,0,14,8,6,0,4,0,10,0
94,Tierra del Fuego,94014,Ushuaia,2019,Diciembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Diciembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Diciembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Diciembre,3,Robos (excluir de automotores bancos y motocicletas),9,0,9,3,2,4,0,1,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Diciembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Diciembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Diciembre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Diciembre,1,Hurtos (excluir de automotores),2,0,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Diciembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Diciembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Diciembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Diciembre,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Diciembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Enero,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Enero,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Enero,1,Hurtos (excluir de automotores),62,13,49,8,15,39,0,0,0,62,0,44,18,0,0,0,0,15,13,2,0,2,2,11,0
94,Tierra del Fuego,94007,Río Grande,2019,Enero,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Enero,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Enero,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Enero,3,Robos (excluir de automotores bancos y motocicletas),51,10,41,1,13,37,0,0,0,51,0,26,25,0,0,0,0,10,10,0,0,0,0,10,0
94,Tierra del Fuego,94007,Río Grande,2019,Enero,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Enero,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Enero,2,Hurto de automotores,2,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Enero,1,Hurtos (excluir de automotores),36,13,23,13,6,14,3,0,0,36,0,35,1,0,0,0,0,14,10,4,0,0,0,14,0
94,Tierra del Fuego,94014,Ushuaia,2019,Enero,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Enero,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Enero,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94014,Ushuaia,2019,Enero,3,Robos (excluir de automotores bancos y motocicletas),14,8,6,2,1,10,1,0,0,14,0,13,1,0,0,0,0,9,7,2,0,0,0,9,0
94,Tierra del Fuego,94014,Ushuaia,2019,Enero,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Enero,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Enero,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Enero,1,Hurtos (excluir de automotores),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Enero,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Enero,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Enero,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Enero,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94999,Departamento sin determinar,2019,Enero,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Febrero,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Tierra del Fuego,94007,Río Grande,2019,Febrero,2,Hurto de automotores,3,2,1,1,0,1,1,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,1,2,0
